politician_name,politician_party,politician_chamber,politician_state,company,ticker,type,owner,traded_dt,published_dt,published_note,filed_after_days,size,size_low_usd,size_high_usd,price,price_usd,notional_low,notional_high,detail_url,politician,issuer,published,traded,filed_after,open,high,low,close,adj_close,volume,prev_close,ret_1d,fwd_ret_1d,roll5_ret,roll20_ret,short_name,sector,industry,market_cap,exchange,quote_type,size_low_pct_mcap,size_high_pct_mcap
Marjorie Taylor Greene,Republican,House,GA,Applied Materials Inc,AMAT,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,$166.74,166.74,166740.0,2501100.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,Applied Materials IncAMAT:US,19 Jun2025,6 Jun2025,days12,165.44000244140625,169.52999877929688,165.44000244140625,166.74000549316406,166.74000549316406,5717500.0,164.19000244140625,0.015530805858096075,0.0182918777287302,0.06373209246037666,0.06884618905874393,"Applied Materials, Inc.",Technology,Semiconductor Equipment & Materials,129808064512.0,NMS,EQUITY,7.703681614539102e-09,1.1555522421808652e-07
Marjorie Taylor Greene,Republican,House,GA,Gilead Sciences Inc,GILD,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,$112.46,112.46,112460.0,1686900.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,Gilead Sciences IncGILD:US,19 Jun2025,6 Jun2025,days12,111.69000244140625,112.76000213623047,110.7699966430664,112.45999908447266,111.6671142578125,5263500.0,110.45999908447266,0.01810610190636086,0.004801715453703004,0.021620614224467812,0.14568046952796895,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,146874679296.0,NMS,EQUITY,6.8085255048263045e-09,1.0212788257239457e-07
Marjorie Taylor Greene,Republican,House,GA,Netflix Inc,NFLX,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,"$1,241.47",1241.47,1241470.0,18622050.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,Netflix IncNFLX:US,19 Jun2025,6 Jun2025,days12,1259.4100341796875,1260.0,1235.550048828125,1241.469970703125,1241.469970703125,2557000.0,1250.52001953125,-0.00723702834562967,-0.01370150721889074,0.028362441944226876,0.08479322670487835,"Netflix, Inc.",Communication Services,Entertainment,526462058496.0,NMS,EQUITY,1.8994721155344148e-09,2.8492081733016222e-08
Marjorie Taylor Greene,Republican,House,GA,NextEra Energy Inc,NEE,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,$72.16,72.16,72160.0,1082400.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,NextEra Energy IncNEE:US,19 Jun2025,6 Jun2025,days12,71.62000274658203,72.29000091552734,71.47000122070312,72.16000366210938,72.16000366210938,9286000.0,71.5,0.009230820449082078,-0.0036031336340826003,0.02151761446197979,0.05620614731320132,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,155291058176.0,NYQ,EQUITY,6.4395208052909545e-09,9.659281207936432e-08
Marjorie Taylor Greene,Republican,House,GA,ServiceNow Inc,NOW,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,"$1,030.21",1030.21,1030210.0,15453150.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,ServiceNow IncNOW:US,19 Jun2025,6 Jun2025,days12,1026.22998046875,1034.5999755859375,1016.3400268554688,1030.2099609375,1030.2099609375,959700.0,1017.5999755859375,0.012391888417943031,-0.003251740628569477,0.018910219242786,0.057178597278073756,"ServiceNow, Inc.",Technology,Software - Application,179968786432.0,NYQ,EQUITY,5.5565191043717086e-09,8.334778656557563e-08
Marjorie Taylor Greene,Republican,House,GA,Snowflake Inc,SNOW,buy,undisclosed,2025-06-06,2025-06-19,,12.0,1K–15K,1000.0,15000.0,$210.84,210.84,210840.0,3162600.0,https://www.capitoltrades.com/politicians/G000596,Marjorie Taylor GreeneRepublicanHouseGA,Snowflake IncSNOW:US,19 Jun2025,6 Jun2025,days12,211.4499969482422,213.0,209.39999389648438,210.83999633789062,210.83999633789062,3798900.0,210.10000610351562,0.003522085734782854,4.747564882778832e-05,0.0251373472794922,0.21193306235833792,Snowflake Inc.,Technology,Software - Application,66424631296.0,NYQ,EQUITY,1.5054656390094536e-08,2.2581984585141805e-07
Kelly Morrison,Democrat,House,MN,Houlihan Lokey Inc,HLI,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$174.02,174.02,174020.0,2610300.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,Houlihan Lokey IncHLI:US,19 Jun2025,4 Jun2025,days14,175.3800048828125,176.1199951171875,174.02000427246094,174.02000427246094,174.02000427246094,303300.0,175.3800048828125,-0.007754593297339185,0.005056830263293399,-0.0006317154267905338,0.06800050119699168,"Houlihan Lokey, Inc.",Financial Services,Capital Markets,13410512896.0,NYQ,EQUITY,7.45683634738738e-08,1.118525452108107e-06
Kelly Morrison,Democrat,House,MN,Nike Inc,NKE,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$62.77,62.77,62770.0,941550.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,Nike IncNKE:US,19 Jun2025,4 Jun2025,days14,62.380001068115234,63.040000915527344,62.27000045776367,62.77000045776367,62.77000045776367,10242300.0,62.369998931884766,0.006413364321454562,-0.0015931541833530405,0.016024630916609446,0.10045581083917068,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,113676992512.0,NYQ,EQUITY,8.796854824378273e-09,1.3195282236567408e-07
Kelly Morrison,Democrat,House,MN,Resmed Inc,RMD,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$249.94,249.94,249940.0,3749100.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,Resmed IncRMD:US,19 Jun2025,4 Jun2025,days14,247.32000732421875,250.55999755859375,246.9600067138672,249.94000244140625,249.4197998046875,703700.0,247.0500030517578,0.011698034219586706,-0.0010002400478434925,0.021163621714436944,0.03302337505246256,ResMed Inc.,Healthcare,Medical Instruments & Supplies,41712173056.0,NYQ,EQUITY,2.397381691568709e-08,3.5960725373530635e-07
Kelly Morrison,Democrat,House,MN,United Parcel Service Inc,UPS,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$98.55,98.55,98550.0,1478250.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,United Parcel Service IncUPS:US,19 Jun2025,4 Jun2025,days14,98.2699966430664,98.7699966430664,97.79000091552734,98.55000305175781,98.55000305175781,3933800.0,98.08000183105469,0.004792018881817572,-0.017047186739237885,0.018709998221595487,0.05052772216738893,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,74992992256.0,NYQ,EQUITY,1.3334579270905043e-08,2.0001868906357564e-07
Kelly Morrison,Democrat,House,MN,WEX Inc,WEX,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$138.28,138.28,138280.0,2074200.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,WEX IncWEX:US,19 Jun2025,4 Jun2025,days14,136.6300048828125,139.25,136.11000061035156,138.27999877929688,138.27999877929688,695900.0,136.6199951171875,0.012150517650695969,-0.01330630860669424,0.012520988235862092,0.13029265096086468,WEX Inc.,Technology,Software - Infrastructure,5975008768.0,NYQ,EQUITY,1.6736377113882087e-07,2.510456567082313e-06
Kelly Morrison,Democrat,House,MN,Zebra Technologies Corp,ZBRA,sell,undisclosed,2025-06-04,2025-06-19,,14.0,1K–15K,1000.0,15000.0,$291.03,291.03,291030.0,4365450.0,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,Zebra Technologies CorpZBRA:US,19 Jun2025,4 Jun2025,days14,294.1300048828125,294.4700012207031,290.8800048828125,291.0299987792969,291.0299987792969,352700.0,291.989990234375,-0.003287754673739207,0.0007215457374116774,0.0007909594084713436,0.16017537053278225,Zebra Technologies Corporation,Technology,Communication Equipment,16163688448.0,NMS,EQUITY,6.186706723636053e-08,9.280060085454079e-07
Kelly Morrison,Democrat,House,MN,Zebra Technologies Corp,ZBRA,sell,undisclosed,2025-06-04,2025-06-19,,14.0,15K–50K,15000.0,50000.0,$291.03,291.03,4365450.0,14551499.999999998,https://www.capitoltrades.com/politicians/M001234,Kelly MorrisonDemocratHouseMN,Zebra Technologies CorpZBRA:US,19 Jun2025,4 Jun2025,days14,294.1300048828125,294.4700012207031,290.8800048828125,291.0299987792969,291.0299987792969,352700.0,291.989990234375,-0.003287754673739207,0.0007215457374116774,0.0007909594084713436,0.16017537053278225,Zebra Technologies Corporation,Technology,Communication Equipment,16163688448.0,NMS,EQUITY,9.280060085454079e-07,3.0933533618180267e-06
Rick Allen,Republican,House,GA,Netflix Inc,NFLX,buy,spouse,2025-05-16,2025-06-19,,33.0,15K–50K,15000.0,50000.0,"$1,191.53",1191.53,17872950.0,59576500.0,https://www.capitoltrades.com/politicians/A000372,Rick AllenRepublicanHouseGA,Netflix IncNFLX:US,19 Jun2025,16 May2025,days33,1193.1400146484375,1196.5,1179.3900146484375,1191.530029296875,1191.530029296875,4698400.0,1177.97998046875,0.01150278362348156,9.230598378406896e-05,0.04500014024671871,0.22455627619004792,"Netflix, Inc.",Communication Services,Entertainment,526462058496.0,NMS,EQUITY,2.8492081733016222e-08,9.497360577672074e-08
Rick Allen,Republican,House,GA,Thermo Fisher Scientific Inc,TMO,sell,spouse,2025-05-16,2025-06-19,,33.0,15K–50K,15000.0,50000.0,$412.06,412.06,6180900.0,20603000.0,https://www.capitoltrades.com/politicians/A000372,Rick AllenRepublicanHouseGA,Thermo Fisher Scientific IncTMO:US,19 Jun2025,16 May2025,days33,405.0,412.6300048828125,401.6700134277344,412.05999755859375,411.6333923339844,2498200.0,404.92999267578125,0.017607994003352,0.004513944280349902,0.02215164479849912,-0.036116964775219515,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,184656052224.0,NYQ,EQUITY,8.123210595775116e-08,2.707736865258372e-07
Jerry Moran,Republican,Senate,KS,Alphabet Inc,GOOGL,buy,spouse,2025-05-08,2025-06-18,,41.0,1K–15K,1000.0,15000.0,$155.75,155.75,155750.0,2336250.0,https://www.capitoltrades.com/politicians/M000934,Jerry MoranRepublicanSenateKS,Alphabet IncGOOGL:US,18 Jun2025,8 May2025,days41,155.0,155.92999267578125,152.89999389648438,154.27999877929688,154.0934600830078,57498700.0,151.3800048828125,0.01915704718552047,-0.009917026130429218,-0.04352141438093062,-0.02791259370656446,Alphabet Inc.,Communication Services,Internet Content & Information,2471451426816.0,NMS,EQUITY,4.0462053558880246e-10,6.069308033832037e-09
Jerry Moran,Republican,Senate,KS,Alphabet Inc,GOOGL,buy,self,2025-05-08,2025-06-18,,41.0,1K–15K,1000.0,15000.0,$155.75,155.75,155750.0,2336250.0,https://www.capitoltrades.com/politicians/M000934,Jerry MoranRepublicanSenateKS,Alphabet IncGOOGL:US,18 Jun2025,8 May2025,days41,155.0,155.92999267578125,152.89999389648438,154.27999877929688,154.0934600830078,57498700.0,151.3800048828125,0.01915704718552047,-0.009917026130429218,-0.04352141438093062,-0.02791259370656446,Alphabet Inc.,Communication Services,Internet Content & Information,2471451426816.0,NMS,EQUITY,4.0462053558880246e-10,6.069308033832037e-09
Thomas Kean Jr,Republican,House,NJ,Amazon.com Inc,AMZN,buy,undisclosed,2025-05-08,2025-06-18,,40.0,1K–15K,1000.0,15000.0,$192.08,192.08,192080.0,2881200.0,https://www.capitoltrades.com/politicians/K000398,Thomas Kean JrRepublicanHouseNJ,Amazon.com IncAMZN:US,18 Jun2025,8 May2025,days40,191.42999267578125,194.3300018310547,188.82000732421875,192.0800018310547,192.0800018310547,41043600.0,188.7100067138672,0.01785806262143419,0.0051020185245573835,0.00988435811239316,0.005128182607216951,"Amazon.com, Inc.",Consumer Cyclical,Internet Retail,2463911641088.0,NMS,EQUITY,4.0585870991640986e-10,6.0878806487461485e-09
Thomas Kean Jr,Republican,House,NJ,Becton Dickinson and Co,BDX,buy,undisclosed,2025-05-13,2025-06-18,,35.0,1K–15K,1000.0,15000.0,$175.34,175.34,175340.0,2630100.0,https://www.capitoltrades.com/politicians/K000398,Thomas Kean JrRepublicanHouseNJ,Becton Dickinson and CoBDX:US,18 Jun2025,13 May2025,days35,174.8699951171875,177.8000030517578,172.3000030517578,175.33999633789062,174.28866577148438,3772500.0,175.33999633789062,0.0,-0.024637801731812514,0.0617015005631387,-0.14763506579541275,"Becton, Dickinson and Company",Healthcare,Medical Instruments & Supplies,56161697792.0,NYQ,EQUITY,1.780572951522213e-08,2.6708594272833196e-07
Thomas Kean Jr,Republican,House,NJ,Crown Holdings Inc,CCK,sell,undisclosed,2025-05-08,2025-06-18,,40.0,1K–15K,1000.0,15000.0,$97.33,97.33,97330.0,1459950.0,https://www.capitoltrades.com/politicians/K000398,Thomas Kean JrRepublicanHouseNJ,Crown Holdings IncCCK:US,18 Jun2025,8 May2025,days40,97.44999694824219,98.16000366210938,96.94999694824219,97.33000183105469,96.8226089477539,769100.0,97.0999984741211,0.00236872667917587,-0.003595997817082308,0.012693800987987116,0.16716635739820687,"Crown Holdings, Inc.",Consumer Cyclical,Packaging & Containers,11702770688.0,NYQ,EQUITY,8.544985001076695e-08,1.2817477501615043e-06
Thomas Kean Jr,Republican,House,NJ,Thermo Fisher Scientific Inc,TMO,buy,undisclosed,2025-05-05,2025-06-18,,43.0,1K–15K,1000.0,15000.0,$422.27,422.27,422270.0,6334050.0,https://www.capitoltrades.com/politicians/K000398,Thomas Kean JrRepublicanHouseNJ,Thermo Fisher Scientific IncTMO:US,18 Jun2025,5 May2025,days43,422.3999938964844,424.9800109863281,417.8599853515625,422.2699890136719,421.8327941894531,2637200.0,423.54998779296875,-0.0030220725208061072,-0.03611433537017539,0.0022072261923012913,-0.03571513442863805,Thermo Fisher Scientific Inc,Healthcare,Diagnostics & Research,184656052224.0,NYQ,EQUITY,5.415473730516744e-09,8.123210595775116e-08
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,sell,undisclosed,2025-05-02,2025-06-16,,42.0,250K–500K,250000.0,500000.0,$10.52,10.52,2630000.0,5260000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,16 Jun2025,2 May2025,days42,10.25,10.6899995803833,10.25,10.520000457763672,10.520000457763672,75045100.0,10.029999732971191,0.04885351324404552,0.01330792619358867,0.0789744059244794,0.10620401730532765,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,2.8768872969854742e-05,5.7537745939709485e-05
Tim Moore,Republican,House,NC,Harley-Davidson Inc,HOG,sell,undisclosed,2025-05-14,2025-06-16,,30.0,50K–100K,50000.0,100000.0,$24.92,24.92,1246000.0,2492000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,Harley-Davidson IncHOG:US,16 Jun2025,14 May2025,days30,24.729999542236328,25.229999542236328,24.579999923706055,24.920000076293945,24.73472023010254,1186600.0,25.0,-0.003199996948242134,-0.020866791981206334,0.0844212607790516,0.15316979974340345,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,3330552064.0,NYQ,EQUITY,1.5012526163590397e-05,3.0025052327180794e-05
Tim Moore,Republican,House,NC,Harley-Davidson Inc,HOG,buy,undisclosed,2025-05-01,2025-06-16,,43.0,15K–50K,15000.0,50000.0,$23.04,23.04,345600.0,1152000.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,Harley-Davidson IncHOG:US,16 Jun2025,1 May2025,days43,23.450000762939453,23.889999389648438,22.950000762939453,23.040000915527344,22.86870002746582,3434900.0,22.420000076293945,0.027653917802121786,0.020399274942638712,-0.027437720720850677,-0.09929628677695135,"Harley-Davidson, Inc.",Consumer Cyclical,Recreational Vehicles,3330552064.0,NYQ,EQUITY,4.50375784907712e-06,1.5012526163590397e-05
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-04-01,2025-06-16,,73.0,15K–50K,15000.0,50000.0,$10.30,10.3,154500.0,515000.00000000006,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,16 Jun2025,1 Apr2025,days73,10.300000190734863,10.359999656677246,9.920000076293945,10.300000190734863,10.300000190734863,74551400.0,10.550000190734863,-0.023696682036039474,0.02815533558085659,-0.10512597863471293,-0.22846442723465205,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,1.7261323781912846e-06,5.753774593970948e-06
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-04-02,2025-06-16,,72.0,15K–50K,15000.0,50000.0,$10.59,10.59,158850.0,529500.0,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,16 Jun2025,2 Apr2025,days72,10.109999656677246,10.640000343322754,10.100000381469727,10.59000015258789,10.59000015258789,64334500.0,10.300000190734863,0.02815533558085659,-0.10198299415908263,-0.07430065200814728,-0.24840312009202953,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,1.7261323781912846e-06,5.753774593970948e-06
Tim Moore,Republican,House,NC,American Airlines Group Inc,AAL,buy,undisclosed,2025-04-04,2025-06-16,,70.0,15K–50K,15000.0,50000.0,$9.46,9.46,141900.0,473000.00000000006,https://www.capitoltrades.com/politicians/M001236,Tim MooreRepublicanHouseNC,American Airlines Group IncAAL:US,16 Jun2025,4 Apr2025,days70,9.220000267028809,9.579999923706055,8.5,9.460000038146973,9.460000038146973,110348000.0,9.510000228881836,-0.005257643483857488,0.02642706120421634,-0.1158878311422443,-0.27398309808024585,"American Airlines Group, Inc.",Industrials,Airlines,8689947648.0,NMS,EQUITY,1.7261323781912846e-06,5.753774593970948e-06
